  0.103584E+01  0.563668E+01  0.696214E-01
  0.103857E+01  0.556944E+01  0.696064E-01
  0.104131E+01  0.557789E+01  0.692197E-01
  0.104404E+01  0.553246E+01  0.699955E-01
  0.104677E+01  0.542117E+01  0.680857E-01
  0.104951E+01  0.553538E+01  0.688876E-01
  0.105224E+01  0.551623E+01  0.691997E-01
  0.105498E+01  0.544616E+01  0.686920E-01
  0.105771E+01  0.547347E+01  0.694341E-01
  0.106044E+01  0.535833E+01  0.682417E-01
  0.106318E+01  0.536352E+01  0.688008E-01
  0.106591E+01  0.541072E+01  0.680280E-01
  0.106865E+01  0.537841E+01  0.682264E-01
  0.107138E+01  0.535386E+01  0.688125E-01
  0.107411E+01  0.531546E+01  0.679423E-01
